,aveMean,aveSal,coordinates,image,label,maxMean,maxSal,medDepth,medMean,medSal,minMean,minSal,obj_size,stdMean,stdSal,occluded
899,2.697422933,0.353372974,"[[828.76, 624.0], [821.18, 217.26], [632.97, 152.84], [621.6, 170.53], [619.07, 142.74], [596.34, 131.37], [601.39, 114.95], [434.65, 60.63], [423.28, 74.53], [404.34, 65.68], [284.34, 27.79], [274.23, 41.68], [265.39, 26.53], [243.92, 0.0], [173.18, 2.53], [128.97, 36.63], [60.76, 2.53], [0.13, 0.0], [0.0, 617.7], [101.18, 578.53], [824.97, 594.95], [828.76, 624.0]]",target_livingroom_IDS01,wall,4.949934664,1,0.6,2.697422933,0.353372974,1.083333333,0,0.534225464,0.844340713,0.226000108,1
900,3.489688461,0.425343374,"[[389.18, 563.37], [358.86, 562.11], [361.39, 535.58], [372.76, 533.05], [367.71, 504.0], [343.71, 504.0], [334.86, 482.53], [328.55, 467.37], [343.71, 448.42], [337.39, 440.84], [327.28, 418.11], [328.55, 406.74], [333.6, 401.68], [313.39, 381.47], [324.76, 360.0], [332.34, 354.95], [318.44, 351.16], [319.71, 330.95], [319.71, 323.37], [324.76, 312.0], [329.81, 310.74], [332.34, 298.11], [344.97, 284.21], [353.81, 265.26], [356.34, 252.63], [353.81, 241.26], [343.71, 234.95], [342.44, 214.74], [332.34, 199.58], [337.39, 181.89], [355.07, 170.53], [360.13, 178.11], [375.28, 168.0], [396.76, 170.53], [394.23, 183.16], [395.49, 197.05], [382.86, 219.79], [398.02, 238.74], [405.6, 286.74], [387.92, 309.47], [405.6, 303.16], [423.28, 318.32], [424.55, 333.47], [409.39, 352.42], [387.92, 366.32], [382.86, 395.37], [386.65, 405.47], [396.76, 408.0], [408.13, 420.63], [414.44, 442.11], [394.23, 467.37], [391.71, 485.05], [401.81, 497.68], [387.92, 505.26], [379.07, 529.26], [386.65, 531.79], [398.02, 533.05], [392.97, 559.58], [389.18, 563.37]]",target_livingroom_IDS01,plant,4.247523989,0.740262659,0.26666668,3.489688461,0.425343374,2.64416322,0.23874555,0.030094147,0.318053832,0.067015764,1
901,2.779794056,0.064105449,"[[987.92, 2.53], [995.49, 98.53], [908.34, 195.79], [899.49, 84.63], [948.76, 5.05], [989.18, 3.79], [987.92, 2.53]]",target_livingroom_IDS01,painting,3.085653549,0.30627623,0.33333334,2.779794056,0.064105449,1.930594863,0.001904891,0.014589945,0.17250284,0.067801983,0
902,2.893713657,0.175576538,"[[947.4, 197.5], [929.81, 212.21], [915.92, 224.84], [902.02, 238.74], [889.39, 250.11], [886.86, 267.79], [886.86, 286.74], [888.13, 323.37], [888.13, 353.68], [893.18, 728.84], [915.92, 768.0], [1024.0, 768.0], [1024.0, 131.4], [947.4, 197.5]]",target_livingroom_IDS01,door,3.820293389,0.62964136,0.21960784,2.893713657,0.175576538,1.342441026,0.005554546,0.098082225,0.568490338,0.14626483,0
903,3.325414371,0.445632003,"[[712.55, 421.89], [712.55, 432.0], [763.07, 433.26], [795.92, 432.0], [793.39, 414.32], [763.07, 419.37], [712.55, 418.11], [712.55, 421.89]]",target_livingroom_IDS01,dvd_player,3.532186324,0.462322642,0.85490197,3.325414371,0.445632003,3.085960484,0.420100093,0.001665751,0.122368492,0.01108967,0
904,3.695409802,0.706845204,"[[421.0, 476.9], [427.6, 473.9], [428.3, 449.1], [407.4, 449.7], [408.8, 475.5], [416.2, 476.8], [416.97, 544.42], [423.28, 544.42], [420.9, 494.9], [421.0, 476.9]]",target_livingroom_IDS01,decoration,3.79331462,0.853291369,0.1764706,3.695409802,0.706845204,3.453278749,0.539761801,0.001266479,0.057809329,0.088016004,1
905,3.255262721,0.522784481,"[[625.39, 587.37], [612.76, 399.16], [414.44, 404.21], [414.44, 408.0], [420.76, 411.79], [420.76, 419.37], [420.76, 429.47], [413.18, 433.26], [435.92, 435.79], [428.34, 577.26], [625.39, 586.11], [625.39, 587.37]]",target_livingroom_IDS01,fireplace,3.794670197,0.863200303,0.52156866,3.255262721,0.522784481,2.599850622,0.342315057,0.043851217,0.257435493,0.105127149,1
906,2.15231226,0.033784506,"[[467.49, 18.95], [473.81, 11.37], [483.92, 15.16], [485.18, 25.26], [472.55, 26.53], [467.49, 18.95]]",target_livingroom_IDS01,ceiling_light,2.217714945,0.039708114,0.36862746,2.15231226,0.033784506,2.091579682,0.02891749,0.000267029,0.029578129,0.002639084,0
907,2.298524705,0.181444005,"[[899.49, 768.0], [808.55, 565.89], [121.39, 565.89], [0.0, 617.0], [0.0, 768.0], [895.71, 766.74], [899.49, 768.0]]",target_livingroom_IDS01,floor,3.943945451,0.685415433,0.1764706,2.298524705,0.181444005,1,0.001715085,0.216250102,0.715186729,0.160191663,1
908,3.124040406,0.478491429,"[[670.86, 545.68], [668.34, 621.47], [785.81, 655.58], [821.18, 620.21], [817.39, 560.84], [776.97, 576.0], [665.81, 544.42], [670.86, 545.68]]",target_livingroom_IDS01,tv_stand,3.752448446,0.641720668,0.85882354,3.124040406,0.478491429,2.551592079,0.308869265,0.014714559,0.340467253,0.084037756,1
909,3.584152401,0.437140613,"[[86.02, 430.74], [99.92, 430.74], [101.18, 424.42], [115.07, 424.42], [115.07, 425.68], [115.07, 429.47], [127.71, 428.21], [125.18, 439.58], [132.76, 450.95], [139.07, 461.05], [146.65, 471.16], [155.49, 485.05], [156.76, 491.37], [136.55, 498.95], [125.18, 496.42], [122.65, 496.42], [121.39, 507.79], [121.39, 516.63], [122.65, 522.95], [128.97, 529.26], [130.23, 538.11], [126.44, 548.21], [122.65, 555.79], [122.65, 565.89], [117.6, 570.95], [115.07, 570.95], [107.49, 569.68], [103.71, 558.32], [97.39, 549.47], [97.39, 540.63], [101.18, 535.58], [102.44, 529.26], [92.34, 516.63], [104.97, 512.84], [104.97, 507.79], [104.97, 498.95], [91.07, 500.21], [77.18, 500.21], [59.49, 500.21], [67.07, 490.11], [70.86, 482.53], [74.65, 466.11], [77.18, 457.26], [79.71, 444.63], [86.02, 434.53], [86.02, 430.74]]",target_livingroom_IDS01,lamp,4.052195966,0.627048839,0.32156864,3.584152401,0.437140613,2.459512807,0.155205446,0.008253733,0.396582627,0.125554797,0
910,3.232740721,0.13547406,"[[77.18, 602.53], [62.02, 603.79], [50.65, 611.37], [55.4, 619.1], [54.44, 635.37], [45.6, 641.68], [55.71, 646.74], [68.34, 646.74], [84.76, 646.74], [97.39, 642.95], [121.39, 642.95], [122.65, 625.26], [121.39, 613.89], [126.44, 598.74], [103.71, 597.47], [92.34, 598.74], [77.18, 602.53]]",target_livingroom_IDS01,decoration,3.838550018,0.210497146,0.23137255,3.232740721,0.13547406,2.284566322,0.07401233,0.00403595,0.363508668,0.027734428,1
911,2.322195857,0.075838636,"[[53.18, 265.26], [62.02, 262.74], [69.6, 262.74], [75.92, 265.26], [73.39, 271.58], [63.28, 271.58], [51.92, 271.58], [53.18, 265.26]]",target_livingroom_IDS01,ceiling_light,2.39115316,0.094010507,0.08627451,2.322195857,0.075838636,2.243941689,0.056424292,0.000261943,0.040892012,0.010460201,0
912,3.800677989,0.652722064,"[[681.15, 406.58], [686.95, 401.17], [694.25, 405.48], [694.05, 417.77], [680.95, 417.98], [681.15, 406.58]]",target_highway,sign,3.932045688,0.693869677,0.6862745,3.800677989,0.652722064,3.674454682,0.610966028,0.000270844,0.058028781,0.020879441,0
913,3.016348968,0.385121367,"[[0.0, 249.63], [174.81, 246.1], [174.81, 235.92], [194.01, 236.31], [195.57, 320.92], [196.79, 517.39], [205.48, 533.73], [169.06, 537.53], [178.85, 520.92], [176.38, 406.15], [175.83, 302.31], [44.93, 307.84], [0.0, 308.19], [0.0, 249.63]]",target_highway,sign,4.256838827,0.631649429,0.654902,3.016348968,0.385121367,2.126074291,0.028233863,0.020993551,0.381311556,0.188724224,0
914,3.590857551,0.546461853,"[[474.3, 476.3], [471.6, 477.5], [465.18, 235.61], [455.0, 232.87], [458.91, 230.51], [477.72, 230.11], [474.59, 233.25], [468.71, 235.61], [474.3, 476.3]]",target_highway,lightpole,4.829736512,0.768632911,0.9098039,3.590857551,0.546461853,2.731466812,0.344319134,0.001356761,0.63443906,0.127878341,0
915,4.889819772,0.490432884,"[[687.55, 500.92], [700.34, 498.95], [713.9, 498.95], [723.19, 501.14], [733.68, 512.72], [732.67, 545.4], [689.17, 546.2], [676.7, 537.6], [676.51, 517.01], [687.55, 500.92]]",target_highway,car,5.089483138,0.639326557,0.6431373,4.889819772,0.490432884,4.363491445,0.335195571,0.003176371,0.152395999,0.072886869,1
916,4.45152795,0.749373284,"[[437.44, 495.37], [460.84, 495.57], [465.64, 504.17], [468.04, 509.97], [469.18, 536.57], [427.5, 537.9], [426.84, 518.57], [427.42, 511.8], [434.91, 497.12], [437.44, 495.37]]",target_highway,car,4.756348647,0.82890277,0.69803923,4.45152795,0.749373284,4.229775467,0.628354513,0.002142588,0.137378001,0.046849041,1
917,3.833851484,0.111267566,"[[30.56, 526.33], [48.16, 510.98], [60.62, 508.62], [79.36, 508.62], [88.82, 509.41], [90.66, 512.16], [94.46, 518.72], [95.38, 529.48], [94.59, 540.76], [67.3, 552.2], [31.76, 551.29], [30.84, 538.04], [30.56, 526.33]]",target_highway,car,4.048285977,0.225704412,0.34901962,3.833851484,0.111267566,3.472749294,0.038607676,0.003176371,0.143261549,0.047075711,1
918,4.448353191,0.824883307,"[[438.52, 482.73], [438.72, 480.53], [444.02, 474.03], [452.02, 480.63], [446.32, 489.23], [438.52, 482.73]]",target_highway,sign,4.545068053,0.834880327,0.827451,4.448353191,0.824883307,4.366916884,0.812119158,0.000166575,0.042603004,0.005331727,1
919,3.93443193,0.706551299,"[[629.98, 475.42], [634.9, 468.3], [641.6, 473.6], [636.98, 483.02], [629.98, 475.42]]",target_highway,sign,4.057241447,0.724927799,0.7529412,3.93443193,0.706551299,3.828123149,0.679525403,0.000136058,0.062265007,0.010903112,0
920,4.759866811,0.595050121,"[[289.68, 501.01], [297.29, 499.57], [301.62, 499.84], [305.55, 501.16], [310.28, 504.57], [311.85, 512.82], [311.85, 521.09], [304.37, 522.67], [281.42, 522.67], [281.94, 512.95], [284.3, 509.42], [286.53, 505.6], [289.68, 501.01]]",target_highway,car,4.964287932,0.705418625,0.7490196,4.759866811,0.595050121,4.462377904,0.474969636,0.00080363,0.125511788,0.057874171,0
921,3.63467145,0.237738441,"[[874.07, 480.17], [867.07, 484.07], [858.22, 502.79], [852.17, 502.5], [841.66, 502.93], [839.64, 504.52], [839.35, 513.73], [849.87, 514.17], [844.11, 519.49], [841.95, 525.54], [840.51, 538.93], [842.91, 574.03], [901.43, 585.0], [960.2, 582.3], [961.52, 492.8], [951.5, 481.56], [913.31, 477.07], [890.85, 477.94], [874.07, 480.17]]",target_highway,car,4.366430121,0.447422725,0.3529412,3.63467145,0.237738441,2.84009116,0.053713703,0.01512146,0.393909719,0.098835453,0
922,4.24015667,0.437500509,"[[0.0, 528.71], [91.43, 516.24], [154.52, 506.23], [249.93, 492.08], [323.15, 481.16], [351.31, 478.17], [388.28, 467.2], [418.12, 455.9], [455.49, 440.96], [462.74, 441.74], [440.85, 454.34], [405.6, 468.65], [363.1, 484.71], [266.02, 502.11], [130.41, 526.76], [0.0, 544.7], [0.0, 528.71]]",target_highway,car,5.027696086,0.811487323,0.70980394,4.24015667,0.437500509,3.569764639,0.022476319,0.007930756,0.439314297,0.253381704,1
923,3.053441762,0.704976749,"[[382.42, 0.0], [393.52, 502.56], [406.65, 500.67], [390.61, 0.34], [382.42, 0.0]]",target_highway,lightpole,4.631407536,1,0.70980394,3.053441762,0.704976749,1.793609362,0.017721327,0.007358551,0.969844771,0.302999651,0
924,4.574924842,0.669592957,"[[312.68, 512.44], [313.76, 506.44], [320.72, 495.52], [324.56, 494.2], [337.76, 493.96], [342.56, 493.24], [348.56, 501.28], [350.5, 509.4], [350.7, 517.2], [343.2, 522.5], [312.68, 523.48], [312.68, 512.44]]",target_highway,car,4.773222717,0.762399515,0.7647059,4.574924842,0.669592957,4.405366867,0.534337999,0.001304626,0.077369048,0.06138765,1
925,4.630718476,0.792779217,"[[703.2, 464.8], [708.3, 457.41], [713.7, 464.01], [709.7, 471.91], [703.2, 464.8]]",target_highway,sign,4.695302874,0.807120105,0.6627451,4.630718476,0.792779217,4.576366005,0.774157333,0.000108083,0.03050193,0.008900521,0
926,2.254003557,0.234761639,"[[11.64, 0.0], [1024.0, 0.0], [1024.0, 393.19], [724.68, 423.46], [35.22, 433.93], [0.0, 430.44], [0.0, 0.0], [11.64, 0.0]]",target_highway,sky,5.173950808,1,0.627451,2.254003557,0.234761639,1,0,0.551124573,0.851472858,0.230386034,1
927,3.775981912,0.289104569,"[[97.82, 515.4], [104.27, 513.22], [110.06, 512.45], [128.75, 512.34], [134.98, 513.32], [136.4, 514.31], [141.43, 522.51], [144.71, 526.77], [147.66, 534.31], [147.4, 551.8], [122.64, 554.25], [83.2, 553.9], [82.39, 537.11], [89.74, 529.23], [97.82, 515.4]]",target_highway,car,3.982740421,0.40627061,0.44313726,3.775981912,0.289104569,3.55841417,0.145671493,0.003031413,0.090909649,0.064091219,1
928,4.476078366,0.723989323,"[[473.75, 569.7], [544.02, 569.13], [544.4, 531.73], [547.99, 520.39], [531.56, 500.33], [518.88, 498.48], [484.11, 499.65], [467.71, 513.95], [468.5, 530.35], [468.84, 569.88], [473.75, 569.7]]",target_highway,car,5.010620966,0.849238594,0.58431375,4.476078366,0.723989323,3.313321225,0.464301737,0.006710052,0.428515213,0.087831063,0
929,5.049055617,0.652887435,"[[578.83, 500.83], [585.63, 500.23], [598.63, 500.23], [604.23, 501.23], [607.13, 507.03], [608.03, 512.23], [608.63, 529.43], [575.23, 529.63], [574.93, 517.73], [575.83, 511.23], [576.83, 505.73], [578.83, 500.83]]",target_highway,car,5.129953125,0.742115293,0.75686276,5.049055617,0.652887435,4.81202162,0.53179029,0.001256307,0.070822439,0.051611619,0
930,4.175057037,0.456612464,"[[613.58, 441.45], [644.89, 450.78], [694.86, 463.22], [745.46, 472.97], [859.59, 486.07], [915.08, 491.55], [1024.0, 499.49], [1024.0, 534.95], [877.53, 522.51], [698.7, 500.67], [638.57, 484.25], [603.02, 474.71], [583.49, 459.32], [567.59, 441.37], [613.58, 441.45]]",target_highway,street,4.986726932,0.818507572,0.6313726,4.175057037,0.456612464,3.034632429,0.024505539,0.01991272,0.456016782,0.244458415,1
931,4.640161648,0.455071644,"[[626.1, 561.17], [690.33, 561.95], [692.21, 549.83], [689.07, 524.33], [677.73, 502.92], [664.98, 499.78], [644.2, 500.25], [632.08, 502.92], [615.08, 518.67], [617.13, 537.4], [618.7, 558.18], [626.1, 561.17]]",target_highway,car,5.089483138,0.619332319,0.6862745,4.640161648,0.455071644,3.715670381,0.316737125,0.005420685,0.313821006,0.074066539,0
932,4.850797725,0.679210388,"[[689.81, 483.61], [695.83, 474.98], [715.61, 474.65], [716.49, 478.58], [717.8, 484.38], [720.2, 484.71], [721.52, 487.66], [721.63, 502.52], [696.05, 501.98], [690.69, 499.9], [689.49, 491.16], [689.81, 483.61]]",target_highway,car,4.996773668,0.770767704,0.65882355,4.850797725,0.679210388,4.68831911,0.607788408,0.001069387,0.069512117,0.040878417,0
933,5.062047643,0.784151064,"[[751.1, 446.5], [784.06, 445.63], [783.84, 466.83], [751.7, 467.71], [751.1, 446.5]]",target_highway,sign,5.293683341,0.861269264,0.5921569,5.062047643,0.784151064,4.752773024,0.680098845,0.000937144,0.130599407,0.040747366,1
934,4.236569885,0.723987642,"[[134.43, 424.11], [432.43, 423.64], [648.23, 421.39], [784.68, 419.18], [783.79, 426.89], [748.21, 449.36], [726.91, 447.1], [726.68, 440.52], [580.03, 438.69], [580.03, 471.68], [572.69, 471.35], [569.4, 466.75], [569.31, 441.6], [390.84, 441.93], [391.64, 477.37], [372.7, 482.5], [373.02, 441.65], [200.05, 441.08], [179.41, 440.94], [134.43, 424.11]]",target_highway,bridge,5.259303685,0.872858013,0.84705883,4.236569885,0.723987642,3.235891582,0.352782614,0.016810099,0.502008583,0.089283606,1
935,3.628768973,0.329860058,"[[0.0, 392.91], [24.64, 382.08], [51.03, 373.28], [87.58, 378.7], [110.6, 386.82], [126.84, 404.42], [153.92, 385.47], [167.45, 387.5], [210.2, 414.3], [243.53, 442.59], [295.2, 441.3], [347.1, 441.9], [406.72, 442.12], [363.67, 456.67], [336.94, 465.74], [233.38, 479.75], [149.72, 488.69], [55.57, 498.44], [0.0, 503.31], [0.0, 392.91]]",target_highway,grass,4.70891864,0.812007636,0.6313726,3.628768973,0.329860058,2.807774742,0.029042687,0.035425822,0.430263243,0.22426606,1
936,4.104228152,0.439920813,"[[0.0, 502.72], [108.33, 493.43], [262.33, 476.43], [283.55, 474.25], [336.59, 465.55], [407.57, 442.79], [455.17, 440.89], [398.59, 464.01], [350.99, 477.88], [316.71, 481.96], [183.31, 501.21], [80.7, 517.1], [0.0, 528.7], [0.0, 502.72]]",target_highway,street,4.987577529,0.810127806,0.7411765,4.104228152,0.439920813,3.215793942,0.025265435,0.01024882,0.467982731,0.268844044,1
937,4.227035113,0.547727857,"[[794.09, 357.24], [800.89, 368.77], [813.92, 363.29], [820.91, 361.97], [825.26, 429.21], [827.52, 429.4], [823.74, 341.19], [813.92, 344.21], [800.7, 352.33], [794.09, 357.24]]",target_highway,flag,4.734735063,0.79441217,0.57254905,4.227035113,0.547727857,3.671594146,0.435303773,0.000998179,0.314025678,0.094700196,0
938,4.467763036,0.590793764,"[[462.65, 441.68], [499.06, 442.23], [463.31, 477.32], [436.3, 489.89], [365.56, 514.09], [293.22, 524.47], [150.32, 539.99], [83.9, 542.25], [11.37, 543.6], [117.9, 528.88], [218.77, 510.96], [346.09, 488.02], [374.2, 481.45], [407.98, 467.62], [431.93, 458.63], [462.65, 441.68]]",target_highway,street,5.010692797,0.83810959,0.75686276,4.467763036,0.590793764,3.620244697,0.025156341,0.013590495,0.317344229,0.201050001,1
939,4.456421382,0.400233877,"[[198.89, 524.89], [204.56, 513.93], [211.92, 504.49], [214.95, 503.17], [228.36, 503.17], [240.45, 503.54], [244.23, 506.0], [245.55, 507.7], [247.25, 512.8], [249.7, 524.89], [249.14, 538.11], [230.81, 540.76], [198.9, 541.3], [198.89, 524.89]]",target_highway,car,4.777176937,0.496503006,0.64705884,4.456421382,0.400233877,4.122352805,0.337678918,0.002258301,0.171798571,0.038217974,1
940,3.921562262,0.316421528,"[[1023.99, 588.15], [825.48, 554.72], [663.07, 528.09], [573.23, 470.88], [556.95, 441.78], [566.92, 441.59], [588.46, 464.19], [603.57, 474.97], [696.14, 500.29], [800.84, 513.98], [891.67, 524.38], [1024.0, 534.1], [1023.99, 588.15]]",target_highway,divider,5.089483138,0.82983245,0.6,3.921562262,0.316421528,2.84009116,0.016558985,0.022232056,0.696259413,0.217816513,1
941,4.780752686,0.763460518,"[[747.4, 467.1], [754.0, 459.01], [761.2, 467.6], [754.5, 475.71], [747.4, 467.1]]",target_highway,sign,4.884362173,0.808395185,0.59607846,4.780752686,0.763460518,4.687208372,0.706700074,0.000164032,0.052509371,0.023884296,0
942,3.097700222,0.053149477,"[[0.0, 473.2], [18.45, 480.77], [41.56, 498.79], [65.45, 532.47], [88.17, 532.47], [97.18, 535.22], [113.63, 575.56], [122.76, 612.3], [120.41, 674.58], [114.45, 693.27], [0.0, 728.56], [0.0, 473.2]]",target_highway,car,4.048285977,0.230279655,0.05882353,3.097700222,0.053149477,2.264443685,0.001923215,0.029576619,0.51867687,0.046206992,0
943,4.11598183,0.386345594,"[[823.92, 500.69], [837.93, 486.05], [861.86, 485.89], [868.47, 490.93], [869.0, 523.3], [835.3, 523.8], [823.84, 520.54], [823.92, 500.69]]",target_highway,car,4.382447974,0.46084897,0.5254902,4.11598183,0.386345594,3.868268749,0.33356729,0.002082825,0.103581971,0.029435722,1
944,4.280885939,0.628050424,"[[372.52, 560.66], [425.31, 558.85], [431.46, 555.22], [435.08, 522.94], [434.49, 516.64], [415.79, 503.13], [406.89, 503.43], [387.98, 503.83], [377.69, 508.14], [371.39, 518.93], [369.66, 520.31], [367.87, 538.63], [367.67, 551.41], [369.57, 559.91], [372.52, 560.66]]",target_highway,car,4.671172713,0.789854731,0.6156863,4.280885939,0.628050424,3.641822731,0.39677239,0.004451752,0.268003525,0.101265655,0
945,4.321675916,0.479105741,"[[613.2, 441.9], [683.05, 461.52], [772.0, 476.21], [898.48, 490.3], [1024.0, 499.2], [1024.0, 393.49], [883.74, 406.01], [819.11, 403.67], [741.94, 410.71], [697.68, 415.8], [651.9, 431.2], [613.2, 441.9]]",target_highway,grass,5.307348301,0.872858013,0.57254905,4.321675916,0.479105741,3.51462304,0.031010351,0.036492666,0.425631776,0.284240392,1
946,4.531075486,0.44952866,"[[782.78, 493.59], [790.51, 485.58], [808.35, 485.19], [814.27, 492.93], [814.9, 507.1], [789.08, 507.23], [782.78, 504.61], [782.78, 493.59]]",target_highway,car,4.814806139,0.531882105,0.5686275,4.531075486,0.44952866,4.267499585,0.386000298,0.000873566,0.125150446,0.035806588,0
947,3.146993532,0.093543369,"[[1024.0, 402.73], [983.3, 410.96], [948.5, 434.03], [917.25, 476.17], [905.29, 475.66], [887.36, 477.01], [880.25, 479.44], [877.54, 497.66], [892.83, 502.56], [900.16, 504.2], [886.79, 518.08], [883.29, 520.56], [870.66, 553.33], [867.9, 600.48], [870.55, 650.23], [874.89, 669.3], [884.76, 682.27], [1024.0, 733.03], [1024.0, 402.73]]",target_highway,car,4.366430121,0.439478703,0.29411766,3.146993532,0.093543369,1.570872975,0.001266773,0.050783793,0.718783021,0.087417985,0
948,2.573429251,0.161475213,"[[0.0, 768.0], [1024.0, 768.0], [1024.0, 586.91], [807.76, 551.91], [662.86, 528.27], [612.66, 499.44], [570.99, 469.14], [561.41, 452.0], [557.75, 441.53], [504.72, 441.85], [502.69, 448.35], [493.51, 464.02], [481.08, 480.19], [454.6, 496.76], [369.24, 540.13], [199.97, 587.08], [112.82, 605.19], [0.0, 631.5], [0.0, 768.0]]",target_highway,street,5.129953125,0.849238594,0.31764707,2.573429251,0.161475213,1.264529893,0.000292005,0.285828908,0.947170638,0.194768561,1
949,3.654829611,0.283992393,"[[0.0, 543.69], [151.6, 539.9], [213.96, 532.88], [329.92, 520.43], [366.49, 514.22], [423.27, 496.27], [463.93, 476.76], [482.7, 457.3], [499.37, 442.45], [502.8, 447.95], [494.62, 462.42], [480.94, 480.28], [473.75, 485.78], [455.04, 496.55], [365.59, 541.86], [242.59, 576.69], [0.0, 629.43], [0.0, 543.69]]",target_highway,divider,4.915010058,0.835974729,0.5686275,3.654829611,0.283992393,2.41275781,0.013737733,0.029331207,0.612653577,0.218443712,1
950,2.266950629,0.070875764,"[[0.0, 558.4], [36.08, 563.82], [98.35, 586.83], [146.4, 599.02], [183.7, 616.61], [189.11, 626.09], [191.14, 655.19], [191.21, 671.3], [198.93, 680.85], [195.0, 768.0], [0.0, 768.0], [0.0, 558.4]]",target_canyon,rock,2.918674592,0.298313165,0,2.266950629,0.070875764,1.527067251,0.000513797,0.04534022,0.327300026,0.071699271,0
951,2.442281324,0.198537879,"[[1023.63, 172.37], [922.66, 171.81], [824.52, 173.5], [763.6, 175.19], [739.91, 181.96], [729.76, 197.75], [721.3, 215.8], [693.1, 236.11], [674.48, 288.57], [673.36, 303.23], [670.54, 312.26], [661.96, 322.3], [653.9, 325.79], [643.41, 331.15], [639.23, 334.31], [638.1, 356.08], [629.42, 371.54], [629.19, 378.36], [612.67, 391.95], [614.02, 415.98], [616.73, 428.67], [611.93, 440.07], [603.3, 446.22], [596.98, 446.05], [594.33, 452.82], [596.36, 465.22], [604.54, 475.49], [613.17, 491.85], [619.94, 514.35], [632.86, 546.78], [644.87, 576.9], [657.11, 599.81], [675.89, 618.42], [719.95, 701.05], [743.58, 722.26], [757.79, 746.63], [770.65, 768.0], [1024.0, 768.0], [1023.63, 172.37]]",target_canyon,rocks,4.027111617,0.898191157,0.21568628,2.442281324,0.198537879,1.345611018,0.004409134,0.269545237,0.489237176,0.128461174,1
952,3.891217356,0.315418348,"[[189.8, 72.57], [204.54, 74.84], [223.99, 83.91], [224.18, 93.16], [223.62, 99.59], [231.36, 105.82], [231.93, 111.3], [228.53, 120.37], [223.43, 121.69], [211.34, 130.38], [184.7, 122.63], [179.98, 111.87], [179.04, 99.59], [181.49, 94.49], [190.56, 95.43], [194.53, 94.11], [193.77, 90.14], [188.48, 86.93], [186.4, 83.53], [185.27, 77.3], [186.78, 72.57], [189.8, 72.57]]",target_canyon,plant,4.037438393,0.457341212,0.2784314,3.891217356,0.315418348,3.702409306,0.195294031,0.002808889,0.084544254,0.063272279,0
953,2.968641713,0.387317204,"[[0.73, 16.75], [15.4, 23.52], [49.81, 46.65], [67.29, 47.77], [102.83, 60.75], [136.67, 65.26], [166.0, 87.26], [178.41, 87.82], [188.0, 94.59], [234.81, 98.54], [280.5, 101.92], [332.39, 104.74], [385.98, 106.44], [419.25, 101.36], [438.04, 106.49], [465.51, 109.48], [473.97, 112.75], [501.15, 113.03], [616.28, 116.64], [648.99, 114.28], [668.28, 111.96], [695.97, 128.6], [699.92, 144.28], [710.7, 152.46], [728.97, 159.96], [751.82, 166.51], [785.77, 169.72], [796.49, 228.21], [798.41, 257.49], [768.23, 299.39], [698.74, 313.1], [665.57, 314.17], [657.45, 312.54], [644.36, 319.36], [627.39, 327.2], [623.27, 336.23], [623.04, 351.4], [616.5, 374.3], [595.41, 395.51], [578.15, 415.08], [575.78, 467.65], [586.72, 478.82], [587.57, 493.6], [584.97, 508.15], [595.69, 535.5], [610.47, 565.0], [605.22, 589.09], [612.1, 598.23], [627.73, 605.05], [646.34, 619.43], [658.75, 631.17], [662.36, 646.23], [657.45, 655.65], [638.22, 663.82], [654.52, 688.64], [669.75, 700.04], [689.66, 747.92], [700.26, 768.0], [1.52, 768.0], [0.0, 338.99], [0.73, 16.75]]",target_canyon,rocks,4.748629512,1,0.23137255,2.968641713,0.387317204,1.50260014,0.000516217,0.572076162,0.611341667,0.240850312,1
954,2.9797347,0.333875748,"[[208.34, 573.21], [229.1, 568.9], [247.12, 574.74], [268.63, 597.06], [287.43, 611.99], [298.43, 623.35], [298.43, 635.1], [286.64, 648.02], [276.07, 660.95], [265.88, 671.13], [255.7, 668.39], [244.38, 660.52], [236.94, 646.81], [240.46, 640.58], [240.85, 626.87], [234.94, 618.22], [215.36, 616.69], [200.9, 612.9], [183.28, 601.8], [181.28, 594.36], [184.41, 584.92], [196.2, 579.09], [208.34, 573.21]]",target_canyon,plant,3.608975029,0.444199232,0.09019608,2.9797347,0.333875748,2.596052329,0.225833668,0.007694244,0.231363128,0.048279951,0
955,3.017005462,0.35307187,"[[107.01, 126.68], [139.13, 143.13], [157.54, 158.79], [167.72, 173.29], [179.08, 184.65], [193.58, 217.55], [192.83, 230.94], [183.55, 240.7], [162.44, 248.65], [147.94, 252.96], [91.34, 240.58], [57.27, 232.75], [48.26, 203.76], [62.75, 173.21], [69.02, 155.19], [87.82, 140.7], [107.01, 126.68]]",target_canyon,plant,3.777846429,0.732468612,0.11372549,3.017005462,0.35307187,2.316568962,0.112392335,0.015823364,0.448485851,0.149306568,0
956,3.175110495,0.172530083,"[[1024.0, 175.8], [0.0, 167.8], [0.0, 0.0], [1024.0, 0.0], [1024.0, 175.8]]",target_canyon,sky,4.567532787,0.76750972,0.5568628,3.175110495,0.172530083,1.833333333,0,0.223958333,0.621763311,0.14513915,1
